pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CU,5/31/2019,82.4,-3.6605,5.3639,Jose Berrios,624414,621244,null,ball,,,,,14,null,R,R,R,TB,MIN,B,null,null,1,0,2019,1.5894,-0.0415,1.0837,1.2465,null,642715,null,2,3,Bot,null,null,,,553902,,190601_000238,7.6534,-119.6063,-2.5857,13.0309,26.9412,-32.2631,3.1796,1.4493,null,null,null,80.847,2377,5.752,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.7473,null,null,null,null,null,null,null,26,2,Curveball,3,1,3,1,1,3,3,1,Standard,Standard
CU,5/31/2019,83.4,-3.4546,5.5281,Jose Berrios,624414,621244,null,ball,,,,,14,null,R,R,R,TB,MIN,B,null,null,0,0,2019,1.6185,0.1676,1.5233,1.6896,640457,null,642715,2,3,Bot,null,null,,,553902,,190601_000153,8.2301,-121.0988,-2.6061,13.802,25.414,-30.2808,3.2406,1.56,null,null,null,82.222,2516,5.788,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.7115,null,null,null,null,null,null,null,26,1,Curveball,2,1,2,1,1,2,2,1,Standard,Standard
CH,5/31/2019,83,-3.5011,5.4355,Jose Berrios,596847,621244,strikeout,swinging_strike,,,,,13,Ji-Man Choi strikes out swinging.  ,R,L,R,TB,MIN,S,2,null,2,2,2019,-1.171,0.4471,-0.9662,1.7046,640457,null,642715,1,3,Bot,null,null,,,553902,,190601_000116,8.0978,-120.6296,-2.9004,-13.0447,24.3351,-27.4534,3.29,1.59,null,null,null,82.914,1758,6.384,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.1157,null,null,0,1,0,0,null,25,5,Changeup,2,1,2,1,1,2,2,1,Strategic,Standard
CH,5/31/2019,83.8,-3.3632,5.4123,Jose Berrios,596847,621244,null,blocked_ball,,,,,13,null,R,L,R,TB,MIN,B,null,null,1,2,2019,-1.3019,0.2292,-0.5816,0.6562,640457,null,642715,1,3,Bot,null,null,,,553902,,190601_000007,8.9555,-121.6367,-4.94,-14.6749,25.2954,-29.1242,3.1938,1.5148,null,null,null,83.309,1734,6.239,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.2603,null,null,null,null,null,null,null,25,4,Changeup,2,1,2,1,1,2,2,1,Strategic,Standard
CH,5/31/2019,84.3,-3.465,5.3511,Jose Berrios,596847,621244,null,swinging_strike,,,,,9,null,R,L,R,TB,MIN,S,null,null,1,1,2019,-1.1556,0.3255,0.3267,1.5266,640457,null,642715,1,3,Bot,null,null,,,553902,,190531_235932,11.1828,-122.3376,-3.1331,-13.9581,24.5747,-28.4473,3.29,1.59,null,null,null,84.584,1627,6.665,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.8347,null,null,null,null,null,null,null,25,3,Changeup,2,1,2,1,1,2,2,1,Strategic,Standard
FT,5/31/2019,92.6,-3.598,5.5116,Jose Berrios,596847,621244,null,ball,,,,,13,null,R,L,R,TB,MIN,B,null,null,0,1,2019,-1.4276,0.8653,-1.4319,2.1538,640457,null,642715,1,3,Bot,null,null,,,553902,,190531_235908,8.6202,-134.5346,-4.6082,-19.1762,30.1148,-20.9141,3.2253,1.5763,null,null,null,92.313,2115,6.277,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.2223,null,null,null,null,null,null,null,25,2,2-Seam Fastball,2,1,2,1,1,2,2,1,Strategic,Standard
CU,5/31/2019,83.1,-3.4738,5.4963,Jose Berrios,596847,621244,null,called_strike,,,,,4,null,R,L,R,TB,MIN,S,null,null,0,0,2019,1.5035,0.1459,-0.649,2.2192,640457,null,642715,1,3,Bot,null,null,,,553902,,190531_235838,3.5533,-120.9821,-1.3093,13.7763,24.1391,-30.7526,3.2185,1.5397,null,null,null,82.414,2432,5.854,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.6456,null,null,null,null,null,null,null,25,1,Curveball,2,1,2,1,1,2,2,1,Strategic,Standard
FT,5/31/2019,91,-3.3167,5.5213,Jose Berrios,642715,621244,single,hit_into_play_no_out,,,,,7,Willy Adames singles on a ground ball to center fielder Byron Buxton.   Austin Meadows to 3rd.  ,R,R,R,TB,MIN,X,8,ground_ball,0,1,2019,-1.3818,1.0635,-0.828,2.218,null,null,640457,1,3,Bot,147.1,99.58,,,553902,,190531_235704,9.2709,-132.0918,-4.6317,-18.3463,30.1279,-18.8399,3.51,1.69,17,80.5,-5.8,91.043,2136,6.612,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.887,0.145,0.134,0.9,1,1,0,2,24,2,2-Seam Fastball,2,1,2,1,1,2,2,1,Infield shift,Standard
FT,5/31/2019,93.1,-3.3029,5.5045,Jose Berrios,642715,621244,null,called_strike,,,,,9,null,R,R,R,TB,MIN,S,null,null,0,0,2019,-1.4182,0.9928,0.6739,2.1786,null,null,640457,1,3,Bot,null,null,,,553902,,190531_235639,13.4104,-134.8332,-4.9039,-20.5224,30.8842,-19.0403,3.51,1.7852,null,null,null,93.194,2100,6.727,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.7724,null,null,null,null,null,null,null,24,1,2-Seam Fastball,2,1,2,1,1,2,2,1,Infield shift,Standard
FF,5/31/2019,93.9,-3.2471,5.6314,Jose Berrios,664040,621244,field_out,hit_into_play,,,,,3,Brandon Lowe flies out to left fielder Eddie Rosario.  ,R,L,R,TB,MIN,X,7,fly_ball,0,2,2019,-0.8806,1.3165,0.548,2.7785,null,null,640457,0,3,Bot,90.77,94.73,,,553902,,190531_235601,11.7785,-136.2517,-4.5327,-13.6515,31.022,-14.9605,3.23,1.5,271,90.2,50.9,93.752,2242,6.441,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.0589,0.01,0.012,0,1,0,0,3,23,3,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
FF,5/31/2019,92.9,-3.1986,5.6507,Jose Berrios,664040,621244,null,called_strike,,,,,3,null,R,L,R,TB,MIN,S,null,null,0,1,2019,-0.8314,1.2206,0.8064,2.7266,null,null,640457,0,3,Bot,null,null,,,553902,,190531_235522,12.2614,-134.8012,-4.4323,-13.1316,30.7087,-16.1742,3.0661,1.5,null,null,null,93.713,2230,7.031,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.4681,null,null,null,null,null,null,null,23,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shift,Standard
FF,5/31/2019,93.7,-3.1792,5.6785,Jose Berrios,664040,621244,null,foul,,,,,6,null,R,L,R,TB,MIN,S,null,null,0,0,2019,-0.7322,1.4054,0.7444,2.5493,null,null,640457,0,3,Bot,null,null,,,553902,,190531_235443,11.8677,-135.9458,-5.4726,-11.9669,31.9452,-13.4739,3.23,1.5,null,null,null,94.068,2273,6.831,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.6689,null,null,null,null,null,null,null,23,1,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shift,Standard
FT,5/31/2019,93.7,-3.3545,5.5035,Jose Berrios,640457,621244,walk,ball,,,,,11,Austin Meadows walks.  ,R,L,R,TB,MIN,B,null,null,3,2,2019,-1.4172,1.0109,-1.433,3.5359,null,null,null,0,3,Bot,null,null,,,553902,,190531_235347,8.1186,-136.2628,-1.5512,-19.5069,31.6633,-19.4681,3.3288,1.57,null,null,null,93.654,2202,6.427,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.0727,null,null,0.7,1,0,0,null,22,7,2-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
FF,5/31/2019,93.9,-3.2962,5.5856,Jose Berrios,640457,621244,null,ball,,,,,12,null,R,L,R,TB,MIN,B,null,null,2,2,2019,-0.6817,1.4482,0.9504,3.8813,null,null,null,0,3,Bot,null,null,,,553902,,190531_235326,12.4378,-136.1377,-1.7851,-11.3601,32.5527,-14.1711,3.3926,1.57,null,null,null,93.134,2160,6.242,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.2577,null,null,null,null,null,null,null,22,6,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
FF,5/31/2019,95,-3.348,5.5455,Jose Berrios,640457,621244,null,ball,,,,,12,null,R,L,R,TB,MIN,B,null,null,1,2,2019,-0.8344,1.2713,0.5218,3.6421,null,null,null,0,3,Bot,null,null,,,553902,,190531_235305,12.0348,-137.7919,-2.111,-13.5465,33.5158,-15.7047,3.3858,1.57,null,null,null,94.753,2167,6.54,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.9593,null,null,null,null,null,null,null,22,5,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
CU,5/31/2019,84.3,-3.5146,5.4903,Jose Berrios,640457,621244,null,foul,,,,,12,null,R,L,R,TB,MIN,S,null,null,1,2,2019,1.7691,-0.0657,1.0048,3.1357,null,null,null,0,3,Bot,null,null,,,553902,,190531_235230,6.9726,-122.372,1.1102,15.8069,26.72,-33.3258,3.39,1.57,220,87.4,15.5,83.074,2469,5.853,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.6469,null,null,null,null,null,null,null,22,4,Curveball,2,1,2,1,1,2,2,1,Standard,Standard
FT,5/31/2019,94.5,-3.3777,5.5254,Jose Berrios,640457,621244,null,foul,,,,,7,null,R,L,R,TB,MIN,S,null,null,1,1,2019,-1.6608,0.6636,-0.5224,1.8587,null,null,null,0,3,Bot,null,null,,,553902,,190531_235205,11.1378,-137.0974,-5.3103,-23.4474,30.2199,-22.826,3.39,1.57,null,null,null,94.448,2160,6.419,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.0808,null,null,null,null,null,null,null,22,3,2-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
CU,5/31/2019,82.4,-3.6484,5.4499,Jose Berrios,640457,621244,null,ball,,,,,14,null,R,L,R,TB,MIN,B,null,null,0,1,2019,1.6009,0.0844,2.0007,1.5177,null,null,null,0,3,Bot,null,null,,,553902,,190531_235134,9.6735,-119.5602,-2.4922,13.1416,23.838,-31.1288,3.3582,1.57,null,null,null,81.462,2408,5.891,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.6084,null,null,null,null,null,null,null,22,2,Curveball,2,1,2,1,1,2,2,1,Standard,Standard
CU,5/31/2019,82.4,-3.6161,5.4635,Jose Berrios,640457,621244,null,called_strike,,,,,1,null,R,L,R,TB,MIN,S,null,null,0,0,2019,1.4091,0.246,-0.3013,2.8386,null,null,null,0,3,Bot,null,null,,,553902,,190531_235121,4.8052,-119.8406,0.0748,12.3751,22.587,-30.1135,3.39,1.5872,null,null,null,81.514,2327,5.663,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.836,null,null,null,null,null,null,null,22,1,Curveball,2,1,2,1,1,2,2,1,Standard,Standard
CU,5/31/2019,81.3,-3.518,5.5506,Jose Berrios,628338,621244,strikeout,called_strike,,,,,1,Guillermo Heredia called out on strikes.  ,R,R,R,TB,MIN,S,2,null,2,2,2019,1.7377,-0.1125,-0.5441,2.7236,null,null,621002,2,2,Bot,null,null,,,553902,,190531_234411,3.3637,-118.3059,0.5312,15.2554,24.5279,-33.5759,2.9989,1.55,null,null,null,80.431,2223,5.889,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.6108,null,null,0,1,0,0,null,18,6,Curveball,2,1,2,1,1,2,2,1,Infield shift,Standard
FT,5/31/2019,93.8,-3.3772,5.5221,Jose Berrios,628338,621244,null,foul,,,,,7,null,R,R,R,TB,MIN,S,null,null,2,2,2019,-1.562,0.6135,-0.3367,1.7408,null,null,621002,2,2,Bot,null,null,,,553902,,190531_234342,11.4107,-136.1559,-5.4088,-22.1608,30.289,-23.4648,3.19,1.55,null,null,null,94.173,2112,6.674,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.826,null,null,null,null,null,null,null,18,5,2-Seam Fastball,2,1,2,1,1,2,2,1,Infield shift,Standard
CU,5/31/2019,83.7,-3.387,5.4997,Jose Berrios,628338,621244,null,blocked_ball,,,,,14,null,R,R,R,TB,MIN,B,null,null,1,2,2019,1.2574,-0.6267,1.8051,0.0487,null,null,621002,2,2,Bot,null,null,,,553902,,190531_234313,9.4398,-121.387,-4.7334,9.9104,28.1915,-37.3831,3.0171,1.489,null,null,null,82.335,2425,5.99,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.5099,null,null,null,null,null,null,null,18,4,Curveball,2,1,2,1,1,2,2,1,Infield shift,Standard
CU,5/31/2019,82.9,-3.5106,5.5428,Jose Berrios,628338,621244,null,swinging_strike,,,,,14,null,R,R,R,TB,MIN,S,null,null,1,1,2019,1.645,-0.5124,1.1215,1.0879,null,null,621002,2,2,Bot,null,null,,,553902,,190531_234222,7.3444,-120.3276,-2.5781,13.9167,26.333,-36.7198,3.0895,1.55,null,null,null,81.528,2393,5.793,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.7066,null,null,null,null,null,null,null,18,3,Curveball,2,1,2,1,1,2,2,1,Standard,Standard
FT,5/31/2019,92.9,-3.2543,5.5477,Jose Berrios,628338,621244,null,swinging_strike,,,,,13,null,R,R,R,TB,MIN,S,null,null,1,0,2019,-1.4593,0.762,-0.1927,0.9752,null,null,621002,2,2,Bot,null,null,,,553902,,190531_234156,10.9869,-134.6626,-7.5053,-20.1264,29.9052,-21.494,3.19,1.55,null,null,null,92.469,2027,6.297,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.2025,null,null,null,null,null,null,null,18,2,2-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
FT,5/31/2019,94.4,-3.4337,5.5168,Jose Berrios,628338,621244,null,ball,,,,,14,null,R,R,R,TB,MIN,B,null,null,0,0,2019,-1.3804,0.7782,2.0271,1.2764,null,null,621002,2,2,Bot,null,null,,,553902,,190531_234138,17.2699,-136.3304,-6.997,-21.089,29.3067,-21.0714,3.1421,1.55,null,null,null,94.274,2123,6.582,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.9172,null,null,null,null,null,null,null,18,1,2-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
CU,5/31/2019,81.5,-3.3962,5.6677,Jose Berrios,572287,621244,field_out,hit_into_play,,,,,9,Mike Zunino flies out to center fielder Byron Buxton.  ,R,R,R,TB,MIN,X,8,fly_ball,1,0,2019,1.5484,-0.2441,0.4668,2.126,null,null,621002,1,2,Bot,147.1,67.48,,,553902,,190531_234105,5.7049,-118.5292,-0.8265,13.0635,25.0107,-34.5102,3.467,1.589,348,97.9,38.2,80.576,2332,5.923,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.5761,0.16,0.295,0,1,0,0,3,17,2,Curveball,2,1,2,1,1,2,2,1,Infield shift,Standard
FF,5/31/2019,95,-3.2572,5.5744,Jose Berrios,572287,621244,null,ball,,,,,14,null,R,R,R,TB,MIN,B,null,null,0,0,2019,-0.6431,1.3582,0.9665,1.7561,null,null,621002,1,2,Bot,null,null,,,553902,,190531_234025,12.5002,-137.6437,-7.3317,-11.0413,31.3419,-13.4085,3.2482,1.589,null,null,null,94.832,2169,6.488,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.0111,null,null,null,null,null,null,null,17,1,4-Seam Fastball,2,1,2,1,1,2,2,1,Infield shift,Standard
FT,5/31/2019,92.3,-3.4734,5.6223,Jose Berrios,621002,621244,hit_by_pitch,hit_by_pitch,,,,,11,Daniel Robertson hit by pitch.  ,R,R,R,TB,MIN,B,null,null,0,2,2019,-1.5471,0.6733,-1.6824,3.624,null,null,null,1,2,Bot,null,null,,,553902,,190531_233934,7.9301,-134.1971,-0.7058,-20.4251,29.7476,-24.1125,3.2,1.52,null,null,null,92.268,2075,6.372,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.1274,null,null,0.7,1,0,0,null,16,3,2-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
CU,5/31/2019,81.1,-3.6731,5.4849,Jose Berrios,621002,621244,null,called_strike,,,,,4,null,R,R,R,TB,MIN,S,null,null,0,1,2019,1.6417,-0.6641,-0.3222,2.1279,null,null,null,1,2,Bot,null,null,,,553902,,190531_233915,4.3607,-117.8204,0.4846,13.8994,25.9342,-38.5684,3.1006,1.4169,null,null,null,79.841,2280,5.872,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.6272,null,null,null,null,null,null,null,16,2,Curveball,2,1,2,1,1,2,2,1,Standard,Standard
CU,5/31/2019,81.8,-3.5658,5.5164,Jose Berrios,621002,621244,null,called_strike,,,,,9,null,R,R,R,TB,MIN,S,null,null,0,0,2019,1.5646,-0.5175,0.4743,1.9732,null,null,null,1,2,Bot,null,null,,,553902,,190531_233905,6.0818,-118.8244,-0.2939,13.1139,26.8224,-37.1676,3.0997,1.52,null,null,null,80.765,2316,6.086,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.413,null,null,null,null,null,null,null,16,1,Curveball,2,1,2,1,1,2,2,1,Standard,Standard
FT,5/31/2019,93.1,-3.3931,5.5555,Jose Berrios,595281,621244,home_run,hit_into_play_score,,,,,5,Kevin Kiermaier homers (6) on a fly ball to center field.   Christian Arroyo scores.  ,R,L,R,TB,MIN,X,null,fly_ball,0,0,2019,-1.6885,0.6402,0.2685,2.1719,null,null,624414,1,2,Bot,118.82,23.48,,,553902,,190531_233822,13.319,-134.9728,-4.3468,-23.995,29.2735,-23.4091,3.34,1.58,414,104.7,27.8,93.967,2185,6.993,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.5065,0.958,1.835,2,1,0,3,6,15,1,2-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard
FT,5/31/2019,94.6,-3.4347,5.3999,Jose Berrios,624414,621244,walk,ball,,,,,13,Christian Arroyo walks.  ,R,R,R,TB,MIN,B,null,null,3,1,2019,-1.4626,0.5922,-0.0897,1.1886,null,null,null,1,2,Bot,null,null,,,553902,,190531_233735,12.2092,-137.2883,-6.7285,-21.5803,28.7144,-23.2322,3.138,1.5222,null,null,null,95.877,2073,7.046,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.4531,null,null,0.7,1,0,0,null,14,5,2-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
CU,5/31/2019,83.1,-3.6803,5.4867,Jose Berrios,624414,621244,null,ball,,,,,14,null,R,R,R,TB,MIN,B,null,null,2,1,2019,1.7472,-0.0464,2.2876,1.4014,null,null,null,1,2,Bot,null,null,,,553902,,190531_233719,10.1979,-120.5426,-2.6819,14.5152,25.6161,-32.3038,3.1359,1.56,null,null,null,82.029,2425,5.956,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.5436,null,null,null,null,null,null,null,14,4,Curveball,0,1,0,1,1,0,0,1,Infield shift,Standard
FF,5/31/2019,95,-3.5088,5.5438,Jose Berrios,624414,621244,null,ball,,,,,14,null,R,R,R,TB,MIN,B,null,null,1,1,2019,-0.6325,1.3153,1.5497,1.9904,null,null,null,1,2,Bot,null,null,,,553902,,190531_233707,14.6073,-137.5406,-6.5493,-11.0799,28.3192,-14.2359,3.2127,1.56,null,null,null,94.926,2149,6.365,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.1345,null,null,null,null,null,null,null,14,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
CU,5/31/2019,81.5,-3.6155,5.4749,Jose Berrios,624414,621244,null,foul,,,,,5,null,R,R,R,TB,MIN,S,null,null,1,0,2019,1.7184,0.0035,0.2012,2.1263,null,null,null,1,2,Bot,null,null,,,553902,,190531_233656,5.2783,-118.5522,-0.8512,14.7763,25.4959,-32.2145,3.31,1.56,211,81.9,57.3,80.78,2345,6.102,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.3975,null,null,null,null,null,null,null,14,2,Curveball,0,1,0,1,1,0,0,1,Infield shift,Standard
CU,5/31/2019,82.8,-3.6354,5.4774,Jose Berrios,624414,621244,null,ball,,,,,14,null,R,R,R,TB,MIN,B,null,null,0,0,2019,1.3445,0.0291,1.1706,2.2025,null,null,null,1,2,Bot,null,null,,,553902,,190531_233638,8.3304,-120.2644,-0.9726,11.1939,24.9573,-31.9284,3.2207,1.5142,null,null,null,82.326,2448,6.233,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.2664,null,null,null,null,null,null,null,14,1,Curveball,0,1,0,1,1,0,0,1,Infield shift,Standard
CU,5/31/2019,83.5,-3.3988,5.6035,Jose Berrios,596847,621244,strikeout,swinging_strike,,,,,12,Ji-Man Choi strikes out swinging.  ,R,L,R,TB,MIN,S,2,null,1,2,2019,1.5569,-0.1145,0.8606,2.5097,null,null,null,0,2,Bot,null,null,,,553902,,190531_233612,6.729,-121.3335,-0.4015,13.6161,25.5245,-33.4526,3.29,1.59,null,null,null,82.486,2361,5.86,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.6395,null,null,0,1,0,0,null,13,4,Curveball,0,1,0,1,1,0,0,1,Strategic,Standard
FT,5/31/2019,94.1,-3.5095,5.5825,Jose Berrios,596847,621244,null,foul,,,,,4,null,R,L,R,TB,MIN,S,null,null,1,1,2019,-1.6263,0.4803,-0.688,2.681,null,null,null,0,2,Bot,null,null,,,553902,,190531_233552,10.9239,-136.6299,-2.8589,-22.7904,29.9402,-25.7357,3.29,1.59,220,75.3,46.1,94.079,2068,6.386,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.1139,null,null,null,null,null,null,null,13,3,2-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
CH,5/31/2019,84.7,-3.3945,5.4564,Jose Berrios,596847,621244,null,ball,,,,,11,null,R,L,R,TB,MIN,B,null,null,0,1,2019,-1.2593,0.5041,-0.8604,3.7631,null,null,null,0,2,Bot,null,null,,,553902,,190531_233536,8.4929,-123.1349,1.3896,-14.5953,24.2009,-27.4731,3.2577,1.59,null,null,null,85.125,1652,6.594,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.9056,null,null,null,null,null,null,null,13,2,Changeup,0,1,0,1,1,0,0,1,Infield shift,Standard
FT,5/31/2019,94.3,-3.3205,5.6179,Jose Berrios,596847,621244,null,foul,,,,,4,null,R,L,R,TB,MIN,S,null,null,0,0,2019,-1.6594,0.9265,-0.3672,2.4233,null,null,null,0,2,Bot,null,null,,,553902,,190531_233521,11.3929,-136.8472,-4.6577,-23.4402,29.625,-19.6592,3.29,1.59,205,73.4,49.9,94.456,2167,6.488,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.0113,null,null,null,null,null,null,null,13,1,2-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
FF,5/31/2019,92.9,-3.4548,5.601,Jose Berrios,642715,621244,field_out,hit_into_play,,,,,4,"Willy Adames grounds out, shortstop Marwin Gonzalez to first baseman C.  J. Cron.  ",R,R,R,TB,MIN,X,6,ground_ball,0,0,2019,-0.1017,1.098,-0.3915,2.5043,null,null,null,2,1,Bot,97,148.91,,,553902,,190531_232034,8.1215,-135.1846,-4.6553,-2.8606,26.5021,-17.745,3.51,1.69,98,102.6,4.7,93.869,2294,6.634,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.8659,0.58,0.509,0,1,0,0,4,8,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
CU,5/31/2019,82.9,-3.486,5.561,Jose Berrios,664040,621244,strikeout,swinging_strike,,,,,14,Brandon Lowe strikes out swinging.  ,R,L,R,TB,MIN,S,2,null,2,2,2019,1.8914,-0.3302,1.2271,1.4538,null,null,null,1,1,Bot,null,null,,,553902,,190531_231957,7.0586,-120.3022,-2.125,16.1947,26.6517,-35.0872,3.23,1.5,null,null,null,81.31,2410,5.687,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.8126,null,null,0,1,0,0,null,7,5,Curveball,0,1,0,1,1,0,0,1,Infield shift,Standard
FT,5/31/2019,94.1,-3.5143,5.5754,Jose Berrios,664040,621244,null,called_strike,,,,,4,null,R,L,R,TB,MIN,S,null,null,2,1,2019,-1.5806,0.7538,-0.4656,2.223,null,null,null,1,1,Bot,null,null,,,553902,,190531_231939,11.4012,-136.5501,-4.6359,-22.2698,29.2491,-21.9324,3.1236,1.4924,null,null,null,94.094,2068,6.378,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.1217,null,null,null,null,null,null,null,7,4,2-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
FT,5/31/2019,93.4,-3.5157,5.6301,Jose Berrios,664040,621244,null,swinging_strike,,,,,11,null,R,L,R,TB,MIN,S,null,null,2,0,2019,-1.3434,1.093,-0.8401,2.7933,null,null,null,1,1,Bot,null,null,,,553902,,190531_231919,9.8599,-135.6786,-3.9573,-18.7684,29.0465,-17.9797,3.23,1.5,null,null,null,93.553,2079,6.425,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.0742,null,null,null,null,null,null,null,7,3,2-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
CH,5/31/2019,84.7,-3.5177,5.4471,Jose Berrios,664040,621244,null,ball,,,,,11,null,R,L,R,TB,MIN,B,null,null,1,0,2019,-1.2797,0.3649,-1.4751,3.2201,null,null,null,1,1,Bot,null,null,,,553902,,190531_231902,7.2812,-123.0998,0.4249,-14.3701,24.1233,-28.7873,3.1844,1.5,null,null,null,84.474,1657,6.181,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.3187,null,null,null,null,null,null,null,7,2,Changeup,0,1,0,1,1,0,0,1,Infield shift,Standard
FT,5/31/2019,94.8,-3.2692,5.5781,Jose Berrios,664040,621244,null,ball,,,,,9,null,R,L,R,TB,MIN,B,null,null,0,0,2019,-1.594,0.7509,0.5926,1.4032,null,null,null,1,1,Bot,null,null,,,553902,,190531_231848,13.7055,-137.3465,-6.9217,-23.3073,28.8433,-21.288,3.1692,1.4748,null,null,null,95.133,2044,6.606,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,53.8932,null,null,null,null,null,null,null,7,1,2-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard
FF,5/31/2019,95.6,-3.2741,5.6809,Jose Berrios,640457,621244,field_out,hit_into_play,,,,,3,Austin Meadows flies out to right fielder Max Kepler.  ,R,L,R,TB,MIN,X,9,fly_ball,0,2,2019,-0.84,1.4889,0.8079,3.0739,null,null,null,0,1,Bot,187.68,118.96,,,553902,,190531_231806,12.559,-138.6317,-4.5217,-13.5351,30.5463,-12.3126,3.39,1.57,null,89.2,39.3,95.098,2180,6.158,566692,621244,553902,543068,570731,593934,503556,592696,621439,596146,54.3419,0.018,0.027,0,1,0,0,3,6,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard
